Bio Tech/Engg,Cell biology,Chemical,General,Genetics,Nano technology,id_x,patent_id,assignee_id,id_y,type,name_first,name_last,organization
False,False,False,True,True,False,6127150,6127150,461d08ed98d5a4dcf2790195fe1e5d8d,461d08ed98d5a4dcf2790195fe1e5d8d,2,,,"BioNebraska, Inc."
False,False,False,False,True,False,6127164,6127164,e05ff7d4085d175a495114226ac94c6e,e05ff7d4085d175a495114226ac94c6e,3,,,Dade Behring Marburg GmbH
False,False,False,False,True,False,6127172,6127172,ef790421d5dbe1ef323882ad13eb36d0,ef790421d5dbe1ef323882ad13eb36d0,2,,,University of Florida
False,False,False,False,True,False,6127175,6127175,206eb22879135f0cea820c99029d31d2,206eb22879135f0cea820c99029d31d2,3,,,Rhone-Poulenc Rorer S.A.
False,False,False,False,True,False,6127176,6127176,221a42be16fb3f4ded92f6766688d755,221a42be16fb3f4ded92f6766688d755,2,,,The Cleveland Clinic Foundation
True,False,False,False,False,False,6127311,6127311,086a826da706dcc4a3e4563f798940c5,086a826da706dcc4a3e4563f798940c5,2,,,Renal Tech International LLC
False,False,False,False,True,False,6127346,6127346,d8bef40b1fe4378272a6dda74244b1f4,d8bef40b1fe4378272a6dda74244b1f4,3,,,Hoechst Aktiengesellschaft
False,False,False,False,True,False,6127387,6127387,22c1e193f6850de7a45c3f23bdc5c499,22c1e193f6850de7a45c3f23bdc5c499,2,,,Thomas Jefferson University
False,False,False,False,True,False,6127525,6127525,e6ce8735705ef2bb8ef4ac12f2ea35ea,e6ce8735705ef2bb8ef4ac12f2ea35ea,2,,,"Cornell Research Foundation, Inc."
False,False,False,False,True,False,6127525,6127525,52ce7f87d956c508fa5975e3c648664a,52ce7f87d956c508fa5975e3c648664a,2,,,Genesco Inc.
False,False,False,True,False,False,6127526,6127526,4f45531bd1684a221716f54db60ca150,4f45531bd1684a221716f54db60ca150,2,,,"Genentech, Inc."
False,False,False,False,True,False,6127567,6127567,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,6127574,6127574,37430ebf5dbd70c1ab595995341bcb38,37430ebf5dbd70c1ab595995341bcb38,3,,,BP Chemicals Limited
False,False,False,False,True,False,6129705,6129705,ba63daad7af208753ccc1e7383c11281,ba63daad7af208753ccc1e7383c11281,2,,,"Medtronic, Inc."
True,False,False,False,False,False,6129928,6129928,9b330708c891ccd6bcd4f4578510fa50,9b330708c891ccd6bcd4f4578510fa50,2,,,"ICET, Inc."
False,False,False,True,False,False,6130035,6130035,67a77f9aa91dc0261e6025532c7fb217,67a77f9aa91dc0261e6025532c7fb217,2,,,Brusilow Enterprise LLC
False,False,False,False,True,False,6130052,6130052,d95e528e01c93594505d3ad99679c14d,d95e528e01c93594505d3ad99679c14d,3,,,Ludwig Institute for Cancer Research. 
False,False,False,False,True,False,6130058,6130058,180e40e80203b86edfce7a82cf1add44,180e40e80203b86edfce7a82cf1add44,3,,,"Merck, Sharp & Dohme Ltd."
False,False,False,False,True,False,6130065,6130065,08c928aa83ab1a8d03233bada302c211,08c928aa83ab1a8d03233bada302c211,2,,,St. Jude Children's Research Hospital
False,False,False,False,True,False,6130066,6130066,45b53da45d0278bd03a5dc18e6d9992d,45b53da45d0278bd03a5dc18e6d9992d,2,,,Virogenetics Corporation
False,False,False,False,True,False,6130078,6130078,c97f5e90419cf280f8036591cde5ca1e,c97f5e90419cf280f8036591cde5ca1e,2,,,"New England Biolabs, Inc."
False,False,False,False,True,False,6130082,6130082,bab73b712c26a2ec0ec18e3f5493a090,bab73b712c26a2ec0ec18e3f5493a090,2,,,The Board of Trustees of the Leland Stanford Junior University
False,False,False,False,True,False,6130082,6130082,18623cd4afc17ff984c84aa261357b80,18623cd4afc17ff984c84aa261357b80,2,,,American Cyanamid Company 
False,False,False,False,True,False,6130090,6130090,4778151c1c191000c71f95dfd8ba450f,4778151c1c191000c71f95dfd8ba450f,2,,,The Rockefeller University
False,False,False,False,True,False,6130217,6130217,2458e982109b40327f8f0797b4025ae0,2458e982109b40327f8f0797b4025ae0,2,,,Pfizer Inc.
False,False,False,False,True,False,6130248,6130248,8526d670860da57e385a42946e9fa85e,8526d670860da57e385a42946e9fa85e,2,,,"BioSafe Laboratories, Inc."
False,False,False,False,True,False,6130313,6130313,1e5d9733083c21c766f0e429fe566c0d,1e5d9733083c21c766f0e429fe566c0d,2,,,"Clontech Laboratories, Inc."
False,False,False,False,True,False,6130322,6130322,f9342e5b93d3454020fc1c7ca71a4b40,f9342e5b93d3454020fc1c7ca71a4b40,3,,,"Genesys Logic, Inc."
False,False,False,False,True,False,6130364,6130364,2f77ae8d4654d80451d531186cf9f2ef,2f77ae8d4654d80451d531186cf9f2ef,2,,,"Abgenix, Inc."
False,False,False,False,True,False,6130368,6130368,e6da3a642df5d12ae06b62d4f978607a,e6da3a642df5d12ae06b62d4f978607a,2,,,BTU International
True,False,False,False,False,False,6131580,6131580,94fb19b905659f746c168e36064156d2,94fb19b905659f746c168e36064156d2,2,,,University of Washington 
False,False,True,False,False,False,6132477,6132477,c7ced87f38d36a48a5a694d04c9032cc,c7ced87f38d36a48a5a694d04c9032cc,2,,,"Telcordia Technologies, Inc."
False,False,False,False,True,False,6132694,6132694,2a2c8262f55e9160388b650a9ab07e7c,2a2c8262f55e9160388b650a9ab07e7c,6,,,The United States of America as Represented by the Administrator of the National Aeronautics and Space Administration
False,False,True,False,False,False,6132724,6132724,f8c9be1aca7ed123b59c96d56c7550b9,f8c9be1aca7ed123b59c96d56c7550b9,2,,,City of Hope National Medical Center
False,False,True,False,False,False,6132724,6132724,32c16183308823a6a863198beffc9fd5,32c16183308823a6a863198beffc9fd5,2,,,University of Texas System Board of Regents
False,False,False,False,True,False,6132734,6132734,8f11b5055ca3df2695b0955b22e78239,8f11b5055ca3df2695b0955b22e78239,2,,,Immulogic Pharmaceutical Corporation
False,False,True,False,False,False,6132902,6132902,062af6b4d9f7708cfd5e659cd13a3726,062af6b4d9f7708cfd5e659cd13a3726,3,,,"Fuji Photo Film Co., Ltd."
False,False,False,False,True,False,6132962,6132962,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6132990,6132990,1f713855a0bd6219f2f450009ca0b094,1f713855a0bd6219f2f450009ca0b094,2,,,Amgen Boulder Inc.
False,False,False,True,True,False,6132997,6132997,b0cde90f62f183a1f11bb6972b106a79,b0cde90f62f183a1f11bb6972b106a79,2,,,"Agilent Technologies, Inc."
False,False,False,False,True,False,6133008,6133008,c97f5e90419cf280f8036591cde5ca1e,c97f5e90419cf280f8036591cde5ca1e,2,,,"New England Biolabs, Inc."
False,False,False,True,True,False,6133013,6133013,99498e7f965f440a694d68f2927c5d34,99498e7f965f440a694d68f2927c5d34,2,,,The University of Akron
False,False,False,False,True,False,6133024,6133024,6a3a7ef503a9f50ee91c4f3e65a31b5f,6a3a7ef503a9f50ee91c4f3e65a31b5f,3,,,Aventis Pharma S.A.
False,False,False,False,True,False,6133025,6133025,d58141dfc71723006c3d34146e3652c3,d58141dfc71723006c3d34146e3652c3,2,,,The General Hospital Corporation
False,False,False,False,True,False,6133027,6133027,e4131e7f958a1c24cf7bb67292db5651,e4131e7f958a1c24cf7bb67292db5651,2,,,City of Hope
False,False,False,False,True,False,6133027,6133027,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,True,False,False,6133034,6133034,d2db37d45a2ff0d154767b0f29caed1b,d2db37d45a2ff0d154767b0f29caed1b,2,,,"Calgene, Inc. "
False,False,False,False,True,False,6133243,6133243,df3bbf24d5765ffb13a7f2b03206ec9e,df3bbf24d5765ffb13a7f2b03206ec9e,2,,,"Onyx Pharmaceuticals, Inc."
False,False,False,False,True,False,6133244,6133244,68a178eadc2b45adef8f6f02199d8460,68a178eadc2b45adef8f6f02199d8460,3,,,Institut Pasteur
False,False,False,False,True,False,6133245,6133245,f49c06a6a45eb7418f66edc7958d21a1,f49c06a6a45eb7418f66edc7958d21a1,2,,,Research Foundation of State University of New York
False,False,False,False,True,False,6133288,6133288,7842d4a3c63f3eec2ded513ced2c398f,7842d4a3c63f3eec2ded513ced2c398f,2,,,Eli Lilly and Company
False,False,False,True,False,False,6133304,6133304,f206e888c95bebae87bcac214b891bbb,f206e888c95bebae87bcac214b891bbb,2,,,Warner-Lambert Company
False,False,False,False,True,False,6133342,6133342,aa16f17b9eecde9ca19af4951d8ffa8e,aa16f17b9eecde9ca19af4951d8ffa8e,2,,,Marconi Data Systems Inc.
True,False,False,False,False,False,6133393,6133393,086a826da706dcc4a3e4563f798940c5,086a826da706dcc4a3e4563f798940c5,2,,,Renal Tech International LLC
False,True,False,False,False,False,6133417,6133417,79716e4a0837f67df954541b289a1ddd,79716e4a0837f67df954541b289a1ddd,2,,,Novartis Finance Corporation
False,False,False,False,True,False,6133424,6133424,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6133477,6133477,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,6133503,6133503,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6133509,6133509,c696bfdbc71abddde31871e7a4d7a8a0,c696bfdbc71abddde31871e7a4d7a8a0,2,,,"Iowa State University Research Foundation, Inc. "
False,False,False,False,True,False,6135976,6135976,5ee4bf42f2a9256614f2fb34d22e6b8b,5ee4bf42f2a9256614f2fb34d22e6b8b,2,,,Echelon Corporation
False,False,False,False,True,False,6136119,6136119,690b71489494a04e6163979daa9ea678,690b71489494a04e6163979daa9ea678,2,,,"Elmer's Products, Inc."
False,False,False,False,True,False,6136320,6136320,ea031a809a9ec74c06d60997196cefbd,ea031a809a9ec74c06d60997196cefbd,2,,,"ProdiGene, Inc."
True,False,False,False,False,False,6136424,6136424,086a826da706dcc4a3e4563f798940c5,086a826da706dcc4a3e4563f798940c5,2,,,Renal Tech International LLC
False,False,False,False,True,False,6136527,6136527,5d77f0ed8daa298d3e1afdc1f3df183a,5d77f0ed8daa298d3e1afdc1f3df183a,3,,,Roche Diagnostics GmbH
False,False,False,False,True,False,6136538,6136538,63b21d85d3580aeb516adfceb75db76b,63b21d85d3580aeb516adfceb75db76b,2,,,Washington University
False,False,False,False,True,False,6136539,6136539,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6136542,6136542,68a178eadc2b45adef8f6f02199d8460,68a178eadc2b45adef8f6f02199d8460,3,,,Institut Pasteur
False,False,False,False,True,False,6136563,6136563,4f45531bd1684a221716f54db60ca150,4f45531bd1684a221716f54db60ca150,2,,,"Genentech, Inc."
False,False,False,False,True,False,6136585,6136585,7cd010616f94737abc9758f060c9c144,7cd010616f94737abc9758f060c9c144,2,,,UAB Research Foundation
False,False,False,False,True,False,6136588,6136588,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,6136598,6136598,0413b67bb11aa7435c2cb6e1a4385dec,0413b67bb11aa7435c2cb6e1a4385dec,2,,,Fred Hutchinson Cancer Research Center
False,False,False,False,True,False,6136599,6136599,aba118a68f4122923516c0a62bce2194,aba118a68f4122923516c0a62bce2194,2,,,Bayer Corporation
False,False,False,False,True,False,6136601,6136601,1243bde21f234f39ad98bfa694935a85,1243bde21f234f39ad98bfa694935a85,2,,,"Epoch Pharmaceuticals, Inc."
False,False,False,False,True,False,6136605,6136605,e8c2b860af59deaab140281747beb911,e8c2b860af59deaab140281747beb911,3,,,Wisconsin Alumni Research Foundation
True,False,False,False,False,False,6136737,6136737,0fcafb367c30349a5e712137de66bafe,0fcafb367c30349a5e712137de66bafe,2,,,Gtech Corporation
False,False,False,False,True,False,6136742,6136742,486f4ecb7a31de4a21978bdf1475fc55,486f4ecb7a31de4a21978bdf1475fc55,2,,,Exxon Chemical Patents Inc.
False,False,False,True,False,False,6136779,6136779,df3bbf24d5765ffb13a7f2b03206ec9e,df3bbf24d5765ffb13a7f2b03206ec9e,2,,,"Onyx Pharmaceuticals, Inc."
False,False,True,False,False,False,6136908,6136908,7e9ed2dc2ceae26b299fda470b5a7cad,7e9ed2dc2ceae26b299fda470b5a7cad,3,,,Industrial Technology Research Institute
False,False,False,False,True,False,6136953,6136953,4a72ee058b63a2978a18d82ea0bd3598,4a72ee058b63a2978a18d82ea0bd3598,2,,,President and Fellows of Harvard College
False,False,False,False,True,False,6136954,6136954,10b108b4ee97bab2304d092590c0bf7c,10b108b4ee97bab2304d092590c0bf7c,3,,,BASF Aktiengesellschaft
False,False,False,False,True,False,6136965,6136965,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6137031,6137031,47d3190e77e5a3a53558812f597b0b92,47d3190e77e5a3a53558812f597b0b92,2,,,Duke University
False,False,False,False,True,False,6137031,6137031,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6139817,6139817,0bf66fdde659dd08fb427b7f71bda92c,0bf66fdde659dd08fb427b7f71bda92c,2,,,SmithKline Beecham Corporation
False,False,False,False,True,False,6139835,6139835,f095431c4d39822ba11b2640ea05d12e,f095431c4d39822ba11b2640ea05d12e,2,,,"Cell Genesys, Inc. "
False,False,False,True,False,False,6140067,6140067,2eb8f8ff0ee1ea276696a7e15dd2be53,2eb8f8ff0ee1ea276696a7e15dd2be53,2,,,Mitokor
False,False,False,False,True,False,6140078,6140078,5f5be2bc82a6a4b2c9511689ce328f08,5f5be2bc82a6a4b2c9511689ce328f08,3,,,Unilever Patent Holdings B.V.
False,False,False,False,True,False,6140080,6140080,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,6140082,6140082,19cfbabe451cf8a0706987f6937cd2eb,19cfbabe451cf8a0706987f6937cd2eb,2,,,"Connaught Laboratories, Inc."
False,False,False,True,False,False,6140099,6140099,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,6140104,6140104,68a178eadc2b45adef8f6f02199d8460,68a178eadc2b45adef8f6f02199d8460,3,,,Institut Pasteur
False,False,False,False,True,False,6140111,6140111,f095431c4d39822ba11b2640ea05d12e,f095431c4d39822ba11b2640ea05d12e,2,,,"Cell Genesys, Inc. "
False,False,False,False,True,False,6140111,6140111,e961e85b3e22fb01f067e02d7aeb7dba,e961e85b3e22fb01f067e02d7aeb7dba,2,,,Whitehead Institute for Biomedical Research 
False,False,False,True,False,False,6140119,6140119,feb2238d292019b934a4a51cdae3230b,feb2238d292019b934a4a51cdae3230b,2,,,Michigan State University
False,False,False,False,True,False,6140120,6140120,4a72ee058b63a2978a18d82ea0bd3598,4a72ee058b63a2978a18d82ea0bd3598,2,,,President and Fellows of Harvard College
False,False,False,False,True,False,6140120,6140120,bab73b712c26a2ec0ec18e3f5493a090,bab73b712c26a2ec0ec18e3f5493a090,2,,,The Board of Trustees of the Leland Stanford Junior University
False,False,True,False,True,False,6140129,6140129,e8c2b860af59deaab140281747beb911,e8c2b860af59deaab140281747beb911,3,,,Wisconsin Alumni Research Foundation
False,False,False,False,True,False,6140305,6140305,6fb0b7abbf56f8a13eeff5b9210c6ee1,6fb0b7abbf56f8a13eeff5b9210c6ee1,2,,,"Bio-Rad Laboratories, Inc."
False,False,False,False,True,False,6140326,6140326,85c6d69cb3ad7bff20bb9f685ce8fa2c,85c6d69cb3ad7bff20bb9f685ce8fa2c,2,,,Ciba Specialty Chemicals Corp.
False,False,False,False,True,False,6140327,6140327,7842d4a3c63f3eec2ded513ced2c398f,7842d4a3c63f3eec2ded513ced2c398f,2,,,Eli Lilly and Company
False,False,False,False,True,False,6140410,6140410,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
True,False,False,False,False,False,6140452,6140452,123e81e9be4a96d8a1bad9c535877a9d,123e81e9be4a96d8a1bad9c535877a9d,2,,,"Advanced Bio Surfaces, Inc."
False,False,False,False,True,False,6140460,6140460,37430ebf5dbd70c1ab595995341bcb38,37430ebf5dbd70c1ab595995341bcb38,3,,,BP Chemicals Limited
False,False,False,False,True,False,6140466,6140466,bd4326a99f838b4319a7eea3c0fd6cfd,bd4326a99f838b4319a7eea3c0fd6cfd,2,,,The Scripps Research Institute
False,False,False,False,True,False,6140473,6140473,f2d5955cebf1a25cb83987f82b87ec96,f2d5955cebf1a25cb83987f82b87ec96,2,,,"Myriad Genetics, Inc."
False,False,False,False,True,False,6140483,6140483,5bda8775a7a36fdd66fbca12c61324d2,5bda8775a7a36fdd66fbca12c61324d2,2,,,Chiron Corporation
False,False,False,False,True,False,6140535,6140535,37430ebf5dbd70c1ab595995341bcb38,37430ebf5dbd70c1ab595995341bcb38,3,,,BP Chemicals Limited
False,False,False,False,True,False,6140557,6140557,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,6143518,6143518,206eb22879135f0cea820c99029d31d2,206eb22879135f0cea820c99029d31d2,3,,,Rhone-Poulenc Rorer S.A.
False,False,False,False,True,False,6143520,6143520,85a80feb55783ae4cb1b9879cf33a37b,85a80feb55783ae4cb1b9879cf33a37b,2,,,"Dana-Farber Cancer Institute, Inc."
False,False,False,False,True,False,6143523,6143523,4f45531bd1684a221716f54db60ca150,4f45531bd1684a221716f54db60ca150,2,,,"Genentech, Inc."
False,False,False,False,True,False,6143525,6143525,1858d128d69b155525087620d04a1485,1858d128d69b155525087620d04a1485,3,,,Quest International B.V.
False,False,False,False,True,False,6143527,6143527,7471a05bee769c638780dfd56f29aa99,7471a05bee769c638780dfd56f29aa99,2,,,American Home Products Corporation
False,False,False,True,False,False,6143531,6143531,603886c855817f46a18d5317bfa4229c,603886c855817f46a18d5317bfa4229c,2,,,Stratagene 
False,False,False,False,True,False,6143557,6143557,86ee09d91f3509de8c6969ad33b078d0,86ee09d91f3509de8c6969ad33b078d0,2,,,"Life Technologies, Inc."
False,False,False,False,True,False,6143559,6143559,610f73966a02992c651f46e9d0490d62,610f73966a02992c651f46e9d0490d62,2,,,ARCH Development Corporation
False,False,False,False,True,False,6143566,6143566,4b844d379be733d76ca8cd3120796512,4b844d379be733d76ca8cd3120796512,2,,,The Rockfeller University
False,False,False,False,True,False,6143681,6143681,74a59377e009c3cbedc38a498619f9ea,74a59377e009c3cbedc38a498619f9ea,2,,,NORTHWESTERN UNIVERSITY
False,False,False,False,True,False,6143727,6143727,e23667d3dd2be66783ffaf41f986f07b,e23667d3dd2be66783ffaf41f986f07b,2,,,Baylor College of Medicine
False,False,False,False,True,False,6143729,6143729,6a3a7ef503a9f50ee91c4f3e65a31b5f,6a3a7ef503a9f50ee91c4f3e65a31b5f,3,,,Aventis Pharma S.A.
False,False,False,False,True,False,6143889,6143889,85c6d69cb3ad7bff20bb9f685ce8fa2c,85c6d69cb3ad7bff20bb9f685ce8fa2c,2,,,Ciba Specialty Chemicals Corp.
False,False,False,False,True,False,6143950,6143950,b9519ecaaa5539279c15631b716522ed,b9519ecaaa5539279c15631b716522ed,2,,,The Salk Institute for Biological Studies
False,False,False,False,True,False,6143954,6143954,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,6143955,6143955,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,6143956,6143956,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,6146641,6146641,2b4f6601ae278f126eb60f393d6ffb0a,2b4f6601ae278f126eb60f393d6ffb0a,6,,,The United States of America as represented by the Secretary of Agriculture
False,False,False,False,True,False,6146642,6146642,67637b46531af85d2f2b49ebd43178af,67637b46531af85d2f2b49ebd43178af,2,,,The Mount Sinai School of Medicine of the City University of New York 
False,False,False,False,True,False,6146706,6146706,ef33519ea73cb0a386c93fc35848a6b4,ef33519ea73cb0a386c93fc35848a6b4,2,,,"PPG Industries Ohio, Inc."
False,False,True,False,False,False,6146791,6146791,06eb25f77a527597ef602c9114295f12,06eb25f77a527597ef602c9114295f12,2,,,Materials and Electrochemical Research Corp.
False,False,False,False,True,False,6146827,6146827,539b06e65cf3918f4f97f1976c925d77,539b06e65cf3918f4f97f1976c925d77,2,,,"Millennium Pharmaceuticals, Inc."
False,False,True,False,True,False,6146831,6146831,2eb8f8ff0ee1ea276696a7e15dd2be53,2eb8f8ff0ee1ea276696a7e15dd2be53,2,,,Mitokor
False,False,False,False,True,False,6146847,6146847,70e3a74ad555771fcc01a4213a1171d4,70e3a74ad555771fcc01a4213a1171d4,2,,,Genpak Corporation
False,False,False,False,True,False,6146848,6146848,d9d6adc40bdf688ded3b7b62fb9d1b69,d9d6adc40bdf688ded3b7b62fb9d1b69,3,,,The Hong Kong University of Science and Technology
False,False,False,False,True,False,6146851,6146851,5bda8775a7a36fdd66fbca12c61324d2,5bda8775a7a36fdd66fbca12c61324d2,2,,,Chiron Corporation
False,True,False,False,True,False,6146866,6146866,91c60a707d6a8151b9105d640d3c10aa,91c60a707d6a8151b9105d640d3c10aa,2,,,E.I. du Pont de Nemours and Company
False,False,False,False,True,False,6146867,6146867,276545fec9087600b001b350fbe176f6,276545fec9087600b001b350fbe176f6,2,,,Regents of the University of Minnesota
False,False,False,False,True,False,6146867,6146867,0f12555731d8e3091c172d695335e0ee,0f12555731d8e3091c172d695335e0ee,6,,,Government of the United States of America
False,False,False,True,False,False,6147061,6147061,2458e982109b40327f8f0797b4025ae0,2458e982109b40327f8f0797b4025ae0,2,,,Pfizer Inc.
False,False,False,True,False,False,6147074,6147074,2458e982109b40327f8f0797b4025ae0,2458e982109b40327f8f0797b4025ae0,2,,,Pfizer Inc.
False,False,False,False,True,False,6147201,6147201,8f11b5055ca3df2695b0955b22e78239,8f11b5055ca3df2695b0955b22e78239,2,,,Immulogic Pharmaceutical Corporation
True,False,False,False,False,False,6147243,6147243,14afee03f8dd7e5b2278e8a1a3a76ecd,14afee03f8dd7e5b2278e8a1a3a76ecd,3,,,"Dow Corning Toray Silicone Company, Ltd."
False,False,False,False,True,False,6147251,6147251,2b6ccd96a011bc26b8ba128354c87ceb,2b6ccd96a011bc26b8ba128354c87ceb,2,,,"Uniroyal Chemical Company, Inc."
False,False,False,False,True,False,6147261,6147261,8d8e632280125567f4b6cb8df888ca50,8d8e632280125567f4b6cb8df888ca50,2,,,Shell Oil Corporation
False,False,False,False,True,False,6147282,6147282,79716e4a0837f67df954541b289a1ddd,79716e4a0837f67df954541b289a1ddd,2,,,Novartis Finance Corporation
False,False,False,False,True,False,6147283,6147283,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
True,False,False,False,False,False,6149678,6149678,ba63daad7af208753ccc1e7383c11281,ba63daad7af208753ccc1e7383c11281,2,,,"Medtronic, Inc."
False,False,False,False,True,False,6149902,6149902,af30ac76393f6b5c7a300731559bdda9,af30ac76393f6b5c7a300731559bdda9,2,,,Yale University
False,False,False,False,True,False,6149903,6149903,94fb19b905659f746c168e36064156d2,94fb19b905659f746c168e36064156d2,2,,,University of Washington 
False,False,False,False,True,False,6149903,6149903,c76a33173c1e538af6e1d67717a72ad7,c76a33173c1e538af6e1d67717a72ad7,2,,,Vanderbilt University
False,False,False,False,True,False,6150081,6150081,c0fa18c88db853265d9f0899b63b6b77,c0fa18c88db853265d9f0899b63b6b77,3,,,Fuji Photo Film B.V.
False,False,False,False,True,False,6150090,6150090,4a72ee058b63a2978a18d82ea0bd3598,4a72ee058b63a2978a18d82ea0bd3598,2,,,President and Fellows of Harvard College
False,False,False,False,True,False,6150090,6150090,ea0ed9a42eb167930e0f5e65ee949eea,ea0ed9a42eb167930e0f5e65ee949eea,2,,,Whitehead Institute
False,False,False,False,True,False,6150090,6150090,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,6150111,6150111,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,6150117,6150117,70bdbc6b45fb256765e587075d70e854,70bdbc6b45fb256765e587075d70e854,2,,,The Children's Medical Center Corp.
False,False,False,False,True,False,6150141,6150141,3361222ef51cb2178a878af219d2e224,3361222ef51cb2178a878af219d2e224,2,,,The Trustees of Boston University
False,False,False,True,False,False,6150157,6150157,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,True,False,False,6150157,6150157,ee4f5364f6f918354dfc3a9ba8dd4f43,ee4f5364f6f918354dfc3a9ba8dd4f43,2,,,"Geomatrix Consultants, Inc."
False,False,False,False,True,False,6150160,6150160,d57f9df84197b9f094d92f710217e5ea,d57f9df84197b9f094d92f710217e5ea,2,,,John Hopkins University
False,False,False,False,True,False,6150160,6150160,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,6150331,6150331,1cda68d5094592dd719a3b672647c114,1cda68d5094592dd719a3b672647c114,3,,,"JCR Pharmaceuticals Co., Ltd."
False,False,False,False,True,False,6150338,6150338,0d703eda270d1360cfd96b39329b2299,0d703eda270d1360cfd96b39329b2299,2,,,Albert Einstein College of Medicine of Yeshiva University
True,False,False,False,False,False,6150459,6150459,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,6150510,6150510,32eefc43a76b90eb475b14c5ed548a71,32eefc43a76b90eb475b14c5ed548a71,3,,,Aventis Pharma Deutschland GmbH
False,False,False,False,True,False,6150514,6150514,d8a134d054e7fc4a9932c69a5f7e9338,d8a134d054e7fc4a9932c69a5f7e9338,2,,,University of Utah Research Foundation
False,False,False,False,True,False,6150576,6150576,d24ad3f342f623a8e17507e185dcd7b3,d24ad3f342f623a8e17507e185dcd7b3,2,,,The Pennsylvania University
False,False,False,False,True,False,6150576,6150576,081507e638fca84980f88a3c3f5cd1fa,081507e638fca84980f88a3c3f5cd1fa,2,,,Mobil Oil Corporation
False,False,False,False,True,False,6153169,6153169,14e55244f09f754391651dd3b43a127b,14e55244f09f754391651dd3b43a127b,3,,,Degussa-Hüls Aktiengesellschaft
False,False,False,False,True,False,6153194,6153194,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,6153199,6153199,111f8e027ee57904b057bd8ad9b9fbb0,111f8e027ee57904b057bd8ad9b9fbb0,3,,,Merial
