Renewable energy-All-purpose,Renewable energy-Biomass,Renewable energy-Geothermal,Renewable energy-Photovoltaic & solar,Renewable energy-Wave & Tidal,Renewable energy-Wind,id
False,False,False,True,False,False,7893409
False,False,False,True,False,False,7893429
False,False,False,True,False,True,7893552
False,False,False,True,False,False,7893816
False,False,False,True,False,False,7895017
False,False,False,True,False,False,7896000
False,False,True,False,False,False,7896078
False,False,False,False,True,False,7896870
False,False,False,True,False,False,7897020
False,False,False,False,True,False,7897053
False,False,False,True,False,False,7897434
True,False,False,False,False,False,7897824
False,True,False,False,False,False,7897843
False,False,False,True,False,False,7897867
False,False,False,True,False,False,7897885
True,False,False,False,False,False,7898098
False,False,False,True,False,False,7898114
False,False,True,False,False,False,7898155
False,False,False,True,False,False,7898212
False,False,False,True,False,False,7898439
False,False,False,True,False,False,7898789
False,False,False,True,False,False,7900413
False,False,False,True,False,False,7900450
False,False,True,False,False,False,7900875
False,False,False,True,False,False,7901538
False,True,False,False,False,False,7901663
False,False,False,True,False,False,7901779
False,False,False,True,False,False,7901781
False,False,False,True,False,False,7902097
False,False,False,True,False,False,7902451
False,False,False,True,False,False,7902452
False,False,False,True,False,False,7902453
False,False,False,True,False,False,7902454
False,False,False,True,False,False,7902460
False,False,False,True,False,False,7902490
False,False,False,True,False,False,7904115
True,False,False,False,False,False,7904382
False,False,False,True,False,False,7905092
False,False,False,True,False,False,7905197
False,False,False,True,False,False,7905227
False,False,False,True,False,False,7905622
False,True,False,False,False,False,7905990
False,False,False,True,False,False,7906228
False,False,True,False,False,False,7906313
False,False,False,True,False,False,7906365
False,False,False,True,False,False,7906366
False,True,False,False,False,False,7906695
False,True,False,False,False,False,7906705
False,False,False,True,False,False,7906721
False,False,False,True,False,False,7906722
False,False,False,True,False,False,7906934
False,False,False,True,False,False,7907851
True,False,False,False,False,False,7908348
False,False,False,True,False,False,7908743
True,True,False,False,False,False,7909899
False,True,False,False,False,False,7910001
False,False,False,True,False,False,7910015
False,False,False,True,False,False,7910035
False,True,False,False,False,False,7910143
False,False,False,True,False,False,7910229
False,True,False,False,False,False,7910338
False,False,False,True,False,False,7910392
False,True,False,False,False,False,7910800
False,False,False,True,False,False,7910821
False,False,False,True,False,False,7910822
False,False,False,True,False,False,7910823
False,False,False,True,False,False,7910824
False,False,False,True,False,False,7910870
False,False,False,True,False,False,7910916
False,False,False,True,False,False,7910947
False,False,False,True,False,False,7911082
False,False,False,True,False,False,7912590
True,False,False,False,False,False,7913181
False,False,False,True,False,False,7913331
False,False,False,True,False,False,7913684
False,False,False,True,False,False,7913685
False,False,False,True,False,False,7914298
False,False,False,True,False,False,7914619
False,False,False,False,True,False,7914658
False,True,False,False,False,False,7914765
False,True,False,False,False,False,7915017
False,False,False,True,False,False,7915068
False,False,False,True,False,False,7915072
False,False,False,True,False,False,7915154
False,True,False,False,False,False,7915470
False,False,False,True,False,False,7915517
False,False,False,True,False,False,7915518
False,False,False,True,False,False,7915521
False,False,False,True,False,False,7915523
False,False,False,True,False,False,7915524
False,False,False,True,False,False,7918203
False,False,False,True,False,False,7918694
False,True,False,False,False,False,7919070
False,True,False,False,False,False,7919290
False,False,False,True,False,False,7919398
False,True,False,False,False,False,7919683
False,False,False,True,False,False,7919710
False,False,False,True,False,False,7919762
False,False,False,True,False,False,7919770
True,False,False,False,False,True,7919878
False,False,False,True,False,False,7919953
False,False,False,True,False,False,7920385
False,False,False,True,False,False,7920738
False,False,False,True,False,False,7920891
False,True,False,False,False,False,7921595
False,False,False,True,False,False,7922124
False,False,False,True,False,False,7922804
False,True,False,False,False,False,7922811
False,False,False,True,False,False,7922989
False,True,False,False,False,False,7923236
False,False,False,True,False,False,7923281
False,True,False,False,False,False,7923437
False,False,False,True,False,False,7923624
False,False,False,True,False,False,7923629
True,False,False,False,False,False,7923862
False,False,False,True,False,False,7923962
False,False,False,True,False,False,7923963
False,True,False,False,False,False,7924210
False,False,False,True,False,False,7924495
False,False,False,True,False,False,7925129
False,False,False,True,False,False,7925167
True,False,False,False,False,False,7925387
True,False,False,True,False,False,7925552
False,False,False,True,False,False,7926209
False,False,False,True,False,False,7926480
False,False,False,True,False,False,7926481
False,True,False,False,False,False,7926750
False,True,False,False,False,False,7926755
False,False,False,False,True,False,7927465
False,False,False,True,False,False,7927497
False,False,False,True,False,False,7927498
False,True,False,False,False,False,7927884
False,False,False,True,False,False,7927907
False,False,False,True,False,False,7927910
False,False,False,True,False,False,7927912
False,False,False,True,False,False,7928015
False,False,False,True,False,False,7928315
False,False,False,True,False,False,7928317
False,False,False,True,False,False,7928318
False,False,False,True,False,False,7928319
False,False,False,True,False,False,7928434
False,False,False,True,False,False,7929065
False,True,False,False,False,False,7930110
False,False,False,True,False,False,7930974
False,False,False,True,False,False,7931488
False,False,False,False,True,False,7931727
False,True,False,False,False,False,7931765
False,True,False,False,False,False,7931783
False,True,False,False,False,False,7931784
False,True,False,False,False,False,7931808
False,False,True,False,False,False,7931815
False,False,False,True,False,False,7931883
False,False,False,False,True,False,7931884
False,True,False,False,False,False,7932054
False,True,False,False,False,False,7932063
False,True,False,False,False,False,7932065
False,False,False,True,False,False,7932184
False,True,False,False,False,False,7932297
False,False,False,True,False,False,7932404
False,False,False,True,False,False,7932461
False,False,False,True,False,False,7932462
True,False,False,False,True,False,7932619
False,False,False,True,False,True,7932621
False,False,False,True,False,False,7932638
False,False,False,True,False,False,7934496
False,False,False,True,False,False,7934726
True,False,False,False,False,False,7935116
False,True,False,False,False,False,7935227
False,False,False,True,False,False,7935254
False,True,False,False,False,False,7935786
False,False,False,True,False,False,7935836
False,True,False,False,False,False,7937851
False,True,False,False,False,False,7937948
False,False,False,True,False,False,7937955
False,False,False,True,False,False,7938364
False,False,True,False,False,False,7938904
False,True,False,False,False,False,7938964
False,False,False,True,False,False,7938988
False,False,False,True,False,False,7939437
False,False,False,True,False,False,7939444
False,False,False,True,False,False,7939454
False,True,False,False,False,False,7939715
False,False,False,True,False,False,7939745
False,False,False,True,False,False,7939746
False,False,False,True,False,False,7939747
False,False,False,True,False,False,7939749
False,False,False,True,False,False,7939750
False,False,False,True,False,False,7939754
False,False,False,False,True,False,7940007
False,False,False,True,False,False,7940457
False,False,False,True,False,False,7942465
False,True,False,False,False,False,7942942
False,True,False,False,False,False,7942943
False,True,False,False,False,False,7943014
False,False,False,True,False,False,7943045
False,False,True,False,False,False,7943105
False,False,False,True,False,False,7943109
False,False,False,True,False,False,7943246
False,False,False,True,False,False,7943416
False,False,False,True,False,False,7943447
False,False,False,True,False,False,7943845
False,False,False,True,False,False,7943847
False,False,False,True,False,False,7943848
False,False,True,False,False,False,7944118
False,True,False,False,False,False,7944548
True,False,False,False,False,False,7944869
False,False,False,True,False,False,7946182
False,False,False,True,False,False,7946286
False,False,False,True,False,False,7946287
False,False,False,True,False,False,7947828
False,True,False,False,False,False,7947858
False,False,False,True,False,False,7947893
False,False,False,True,False,False,7947894
False,False,False,True,False,False,7947898
False,False,False,True,False,False,7947967
False,True,False,False,False,False,7950181
False,False,False,True,False,False,7950386
False,False,False,True,False,False,7950387
False,True,False,False,False,False,7951212
False,True,False,False,False,False,7951267
False,False,False,True,False,False,7951280
False,True,False,False,False,False,7951296
False,False,False,True,False,False,7951637
False,False,False,True,False,False,7951638
False,False,False,True,False,False,7951640
False,False,False,True,False,False,7951642
False,False,False,True,False,False,7951725
False,False,False,True,False,False,7952016
False,False,False,True,False,False,7952017
False,False,False,True,False,False,7952057
False,False,False,True,False,False,7952477
True,False,False,False,False,False,7952897
False,False,False,True,False,False,7954321
False,False,False,True,False,False,7954322
False,False,False,True,False,False,7954449
False,True,False,False,False,False,7954734
False,False,False,True,False,True,7954977
False,False,False,True,False,False,7955478
False,False,False,True,False,False,7955490
False,False,False,True,False,False,7955506
False,True,False,False,False,False,7955508
False,True,False,False,False,False,7955584
False,True,False,False,False,False,7955839
False,False,False,True,False,False,7956278
False,False,False,True,False,False,7956279
False,False,False,True,False,False,7956280
False,False,False,True,False,False,7956282
False,False,False,True,False,False,7956283
False,False,False,True,False,False,7956487
False,False,False,False,True,False,7956593
True,False,False,True,False,False,7957160
False,False,False,True,False,False,7958885
False,False,False,True,False,False,7959707
False,True,False,False,False,False,7959736
False,False,False,True,False,False,7959831
True,False,False,False,False,False,7960063
False,True,False,False,False,False,7960164
False,False,False,True,False,False,7960201
False,False,False,True,False,False,7960292
False,True,False,False,False,False,7960325
True,False,False,False,False,False,7960441
False,True,False,False,False,False,7960520
False,True,False,False,False,False,7960598
False,False,False,True,False,False,7960641
False,False,False,True,False,False,7960643
False,False,False,True,False,False,7960644
False,False,False,True,False,False,7960645
False,False,False,True,False,False,7960650
False,False,False,True,False,False,7960863
False,False,False,True,False,False,7962042
True,False,False,False,False,False,7962247
False,False,False,True,False,False,7963802
False,False,False,True,False,False,7963813
False,False,False,True,False,False,7964284
False,True,False,False,False,False,7964379
False,False,False,True,False,False,7964429
False,False,False,True,False,False,7964430
False,False,False,True,False,False,7964499
False,False,False,True,False,False,7964786
False,False,False,True,False,False,7964787
False,False,False,True,False,False,7964789
False,False,False,True,False,False,7964791
False,False,False,True,False,True,7964981
False,False,False,True,False,False,7965049
False,False,False,False,True,False,7965980
True,False,False,False,False,False,7966100
False,False,False,True,False,False,7967256
False,False,False,True,False,False,7967457
False,False,False,True,False,False,7967465
False,False,False,True,False,False,7967466
False,True,False,False,False,False,7967877
False,False,False,True,False,False,7968075
False,False,False,True,False,False,7968201
False,False,False,True,False,False,7968353
False,False,False,True,False,False,7968670
False,True,False,False,False,False,7968757
False,False,False,True,False,False,7968790
False,False,False,True,False,False,7968791
False,False,False,True,False,False,7968793
False,False,False,True,False,False,7969757
False,True,False,False,False,False,7970517
True,False,False,False,False,False,7970547
False,False,False,True,False,False,7971398
False,False,False,True,False,False,7971586
False,False,False,True,False,False,7971587
False,False,False,True,False,False,7971831
False,False,False,True,False,False,7972025
False,False,False,True,False,False,7972048
False,False,False,True,False,False,7972053
True,False,False,False,False,False,7972391
False,True,False,False,False,False,7972392
False,False,False,True,False,False,7972473
False,True,False,False,False,False,7972587
False,True,False,False,False,False,7972826
False,False,False,True,False,False,7972900
False,False,False,True,False,False,7972942
False,False,False,True,False,False,7973172
False,True,False,False,False,False,7973199
False,True,False,True,False,False,7973214
False,False,False,True,False,False,7973420
False,False,False,True,False,False,7973998
False,False,False,True,False,False,7974571
False,False,False,True,False,False,7975685
False,False,False,True,False,False,7975927
False,False,False,True,False,False,7976179
False,False,False,True,False,False,7976189
False,True,False,False,False,False,7976259
False,True,False,False,False,False,7976369
False,False,False,True,False,False,7976629
False,False,False,True,False,False,7976734
False,False,False,True,False,False,7976735
False,True,False,False,False,False,7977076
False,False,False,True,False,True,7977139
False,False,False,True,False,False,7977220
False,False,False,True,False,False,7977264
False,True,False,False,False,False,7977450
False,True,False,False,False,False,7977517
False,False,False,True,False,False,7977567
False,False,False,True,False,False,7977568
False,False,False,True,False,False,7977569
False,False,False,True,False,False,7977570
False,False,False,True,False,False,7977777
False,False,False,False,True,False,7977809
False,False,False,True,False,True,7977818
False,False,False,True,False,False,7977904
False,False,False,True,False,False,7978065
False,False,False,True,False,False,7979167
False,False,False,True,False,False,7979969
False,False,False,True,False,False,7980514
False,False,False,True,False,False,7980725
False,False,False,False,True,False,7980832
False,True,False,False,False,False,7981292
False,False,False,True,False,False,7981516
False,True,False,False,False,False,7981642
False,False,False,True,False,False,7981778
False,True,False,False,False,False,7982093
False,False,False,True,False,False,7982127
False,False,False,True,False,False,7982343
True,False,False,False,False,False,7983929
False,False,True,False,False,False,7984613
False,False,False,False,True,False,7984683
False,True,False,False,False,False,7985267
False,False,False,False,True,False,7985342
False,True,False,False,False,False,7985566
False,True,False,False,False,False,7985577
False,False,False,True,False,False,7985610
False,False,False,True,False,False,7985864
False,False,False,True,False,False,7985920
False,False,False,True,False,False,7985921
False,False,False,True,False,False,7985943
False,False,False,True,False,False,7986860
False,False,False,True,False,False,7987641
False,True,False,False,False,False,7987776
False,True,False,False,False,False,7987777
False,False,False,True,False,False,7987844
True,False,False,False,False,False,7988319
False,False,False,True,False,False,7989077
False,False,False,True,False,False,7989256
False,False,False,True,False,False,7989346
True,False,False,False,False,False,7989507
False,True,False,False,False,False,7989664
False,False,False,True,False,False,7989691
False,False,False,True,False,False,7989694
False,False,False,True,False,False,7989729
False,False,False,True,False,False,7989746
False,False,False,False,True,False,7989975
False,False,False,True,False,False,7990743
False,False,False,True,False,False,7991261
True,False,False,False,False,False,7991512
True,False,False,False,False,False,7991567
False,False,False,True,False,False,7992386
False,True,False,False,False,False,7992491
False,False,False,True,False,False,7992553
False,False,False,True,False,False,7993700
False,True,False,False,False,False,7993890
False,True,False,False,False,False,7994375
False,False,False,True,False,False,7994417
False,False,False,True,False,False,7994419
False,False,False,True,False,False,7994420
False,False,False,True,False,False,7994602
False,False,False,True,False,False,7994735
False,False,False,True,False,False,7994768
False,False,False,True,False,False,7995277
False,False,False,True,False,False,7997264
False,False,False,True,False,False,7997514
False,False,False,True,False,False,7997532
False,False,False,True,False,False,7997752
False,False,False,True,False,False,7997754
False,True,False,False,False,False,7998315
False,False,False,True,False,False,7998371
False,True,False,False,False,False,7998511
False,True,False,False,False,False,7998709
False,True,False,False,False,False,7998713
False,False,False,True,False,False,7998760
False,False,False,True,False,False,7998863
False,False,False,True,False,False,7998877
False,False,False,True,False,False,7999062
False,False,False,True,False,False,7999173
False,False,False,True,False,False,7999174
False,False,False,True,False,False,7999175
False,False,False,True,False,False,7999176
False,False,False,True,False,False,7999177
False,False,False,True,False,False,7999178
False,False,False,True,False,False,7999504
False,False,False,True,False,False,8000018
False,False,False,True,False,False,8001785
False,True,False,False,False,False,8001912
False,False,False,True,False,False,8001960
False,False,False,True,False,False,8002216
False,False,False,True,False,False,8002349
False,False,False,True,False,False,8002427
False,False,False,True,False,True,8002456
False,False,True,False,False,False,8002502
False,True,False,False,False,False,8002857
False,False,False,True,False,False,8002896
False,False,False,True,False,False,8002960
False,False,True,False,False,False,8002984
False,False,False,False,True,False,8002992
False,True,False,False,False,False,8003352
False,True,False,False,False,False,8003355
False,True,False,False,False,False,8003365
False,False,False,True,False,False,8003379
False,False,False,True,False,False,8003431
False,False,False,True,False,False,8003446
False,False,False,True,False,False,8003510
False,False,False,True,False,False,8003530
False,False,False,True,False,False,8003546
False,True,False,False,False,False,8003835
False,False,False,True,False,False,8003883
False,False,False,True,False,False,8003884
False,False,False,False,True,False,8004104
False,False,False,True,False,False,8004116
False,False,False,True,False,False,8004233
False,False,True,False,False,False,8005640
False,False,False,True,False,False,8006689
False,False,False,True,False,False,8006933
False,False,False,True,False,False,8007124
False,False,False,True,False,False,8008107
False,False,False,True,False,False,8008113
False,False,False,True,False,False,8008176
False,False,False,True,False,False,8008179
False,False,False,True,False,False,8008208
False,False,False,True,False,False,8008427
False,False,False,True,False,False,8008573
False,False,False,True,False,False,8008575
False,False,False,True,False,True,8008806
False,False,False,True,False,False,8008816
False,False,False,True,False,False,8008887
False,False,False,True,False,False,8011311
False,False,False,True,False,False,8011361
False,False,False,True,False,False,8011597
False,True,False,False,False,False,8012353
False,False,False,True,False,False,8012531
False,True,False,False,False,False,8012570
False,False,False,True,False,False,8012851
False,True,False,False,False,False,8013195
False,False,False,True,False,False,8013236
False,False,False,True,False,False,8013237
False,False,False,True,False,False,8013241
False,False,False,False,True,False,8013462
False,False,False,True,False,False,8013566
True,False,False,True,False,True,8013569
False,False,False,True,False,False,8013583
False,True,False,True,False,False,8015812
False,True,False,False,False,False,8015932
False,False,False,True,False,False,8016007
False,False,False,True,False,False,8017224
False,True,False,False,False,False,8017361
True,False,False,False,False,False,8017365
False,True,False,False,False,False,8017373
False,False,False,True,False,False,8017415
False,False,False,True,False,False,8017428
False,False,False,True,False,False,8017429
False,False,False,True,False,False,8017698
False,True,False,False,False,False,8017818
False,False,False,True,False,False,8017861
False,False,False,True,False,False,8017862
False,False,False,True,False,False,8017976
False,False,False,True,False,False,8018042
False,False,False,True,False,False,8018098
False,False,False,True,False,False,8018426
True,False,False,False,False,False,8019445
False,False,False,True,False,False,8020390
False,False,False,True,False,False,8020396
False,False,True,False,False,False,8020636
False,False,False,True,False,False,8020646
False,True,False,False,False,False,8021552
False,False,False,True,False,False,8021747
False,True,False,False,False,False,8021864
False,False,False,True,False,False,8021909
False,False,False,True,False,False,8021910
False,False,True,False,False,False,8022017
False,False,True,False,False,False,8022018
False,True,False,False,False,False,8022257
False,True,False,False,False,False,8022260
False,False,False,False,True,False,8022563
False,False,False,True,False,False,8022571
False,False,False,True,False,False,8022667
False,False,False,True,False,False,8022674
False,False,False,True,False,False,8023110
False,False,False,True,False,False,8023266
False,False,False,True,False,False,8024854
False,False,False,True,False,False,8024928
False,False,False,True,False,False,8025246
False,False,False,True,False,False,8025433
False,False,False,True,False,False,8025508
True,True,False,False,False,False,8026087
False,False,False,True,False,False,8026124
False,False,False,True,False,False,8026186
False,True,False,False,False,False,8026378
False,True,False,False,False,False,8026401
False,False,False,True,False,False,8026439
False,False,False,True,False,False,8026440
False,False,False,True,False,False,8027086
False,False,False,True,False,False,8028691
False,False,False,True,False,False,8029154
True,False,False,False,False,False,8029288
False,True,False,False,False,False,8029593
False,False,False,True,False,False,8029683
False,False,False,True,False,False,8029770
False,True,False,False,False,False,8030021
False,True,False,False,False,False,8030030
False,True,False,False,False,False,8030073
False,False,False,True,False,False,8030118
False,False,False,True,False,False,8030119
False,False,False,True,False,False,8030120
False,False,False,True,False,False,8030127
False,False,False,True,False,False,8030206
False,False,False,True,False,False,8030223
False,True,False,False,False,False,8030348
False,False,False,True,False,False,8030569
False,False,False,True,False,False,8030605
False,False,False,True,False,False,8030832
False,False,False,True,False,False,8033050
False,False,False,True,False,False,8033110
False,False,False,True,False,False,8033859
False,False,False,True,False,False,8034152
False,False,False,True,False,False,8034260
False,True,False,False,False,False,8034391
False,True,False,False,False,False,8034449
False,True,False,False,False,False,8034562
False,True,False,False,False,False,8034592
False,True,False,False,False,False,8034596
False,False,False,True,False,False,8034639
False,False,False,True,False,False,8034653
False,False,False,True,False,False,8034654
False,False,False,True,False,False,8034697
False,True,False,False,False,False,8034925
False,False,False,True,False,False,8035027
False,False,False,True,False,False,8035028
False,False,False,True,False,False,8035078
False,False,False,True,False,False,8035113
False,False,False,True,False,False,8035185
False,False,False,True,False,False,8035249
False,False,False,True,False,False,8035336
False,False,False,True,False,False,8035337
False,False,False,True,False,False,8037931
False,True,False,False,False,False,8038746
False,True,False,False,False,False,8038840
False,False,False,True,False,False,8038909
False,False,False,True,False,False,8038973
False,True,False,False,False,False,8039106
False,False,False,True,False,False,8039289
False,False,False,True,False,False,8039291
False,False,False,True,False,False,8039360
False,False,False,True,False,False,8039730
False,False,False,True,False,False,8039731
False,False,False,True,False,False,8039732
False,False,False,True,False,False,8039734
False,False,False,True,False,False,8039735
False,False,False,True,False,False,8039737
False,False,False,True,False,False,8039738
False,False,False,True,False,False,8039739
False,False,False,True,False,False,8039740
False,False,False,True,False,False,8039741
False,False,False,True,False,False,8039777
True,False,False,False,False,True,8039978
False,False,False,True,False,False,8039984
False,False,False,True,False,False,8039988
False,False,False,True,False,False,8040102
False,False,False,True,False,False,8040609
False,False,False,True,False,False,8040678
False,False,False,True,False,False,8041029
True,False,False,False,False,False,8041461
False,False,False,True,False,False,8042337
False,False,False,True,False,False,8042534
False,True,False,False,False,False,8043390
False,True,False,False,False,False,8043391
False,True,False,False,False,False,8043496
False,True,False,False,False,False,8043506
False,False,False,True,False,False,8044295
False,False,False,True,False,False,8044533
False,False,False,True,False,False,8044539
False,False,False,True,False,False,8044626
False,False,False,True,False,False,8045314
False,False,False,True,False,False,8046101
False,False,False,False,True,False,8046108
False,False,False,True,False,False,8046849
False,False,False,True,False,False,8046960
False,True,False,False,False,False,8047007
False,False,False,True,False,False,8047153
False,False,False,True,False,False,8047200
True,False,False,False,False,False,8047232
False,False,False,True,False,False,8047599
False,False,False,True,False,False,8047905
False,False,False,True,False,False,8048477
False,False,False,True,False,False,8048520
False,True,False,False,False,False,8048624
False,True,False,False,False,False,8048652
False,False,False,True,False,False,8048706
True,True,False,False,False,False,8049048
False,True,False,False,False,False,8049049
False,False,False,True,False,False,8049096
False,False,False,True,False,False,8049097
False,False,False,True,False,False,8049098
False,False,False,True,False,False,8049099
False,False,False,True,False,False,8049100
False,False,False,True,False,False,8049102
False,False,False,True,False,False,8049105
False,False,False,True,False,False,8049150
False,False,False,False,True,False,8049355
True,False,False,False,False,False,8049366
False,False,False,True,False,False,8049521
False,False,False,True,False,False,8050723
False,True,False,False,False,False,8051986
False,False,False,True,False,False,8052036
False,False,False,True,False,False,8052100
False,True,False,False,False,False,8052803
False,False,False,True,False,False,8052861
False,False,False,True,False,False,8053025
False,False,False,True,False,False,8053029
False,False,False,True,False,False,8053038
False,False,False,True,False,False,8053086
False,True,False,False,False,False,8053228
False,False,False,True,False,False,8053270
False,False,False,True,False,False,8053343
False,True,False,False,False,False,8053615
False,False,False,True,False,False,8053662
False,False,False,True,False,False,8053663
False,False,False,True,False,False,8053664
False,False,False,True,False,False,8053665
False,False,False,True,False,False,8053666
False,False,False,True,False,False,8053930
False,False,False,False,True,False,8054984
False,False,False,True,False,False,8055312
False,False,False,True,False,False,8055389
False,False,False,True,False,False,8056284
True,False,False,False,False,False,8056341
False,False,False,True,False,False,8056350
False,False,False,True,False,False,8056554
False,False,False,True,False,False,8057063
False,False,False,True,False,False,8057598
False,True,False,False,False,False,8057635
False,True,False,False,False,False,8057639
False,True,False,False,False,False,8057641
False,True,False,False,False,False,8057666
False,True,False,False,False,False,8058041
False,False,False,True,False,False,8058090
False,False,False,True,False,False,8058387
False,False,False,True,False,False,8058547
False,False,False,True,False,False,8058548
False,False,False,True,False,False,8058738
False,False,False,False,True,False,8059827
False,False,False,True,False,False,8061660
False,False,False,True,False,False,8062096
False,False,False,True,False,False,8062384
False,True,False,False,False,False,8062392
False,True,False,False,False,False,8062393
False,False,False,True,False,False,8062693
False,True,False,False,False,False,8062862
False,True,False,False,False,False,8062880
False,False,False,True,False,False,8062922
False,False,False,True,False,False,8062964
False,True,False,False,False,False,8063194
False,True,False,False,False,False,8063258
False,False,False,True,False,False,8063299
False,False,False,True,False,False,8063300
False,False,False,True,False,False,8063301
False,False,False,True,False,False,8063349
True,False,False,False,False,True,8063502
True,False,False,False,False,True,8063503
True,False,False,False,False,False,8063604
False,False,False,True,False,False,8065784
False,False,False,True,False,False,8065841
False,False,False,True,False,False,8065877
False,True,False,False,False,False,8066043
False,False,False,True,False,False,8066399
False,True,False,False,False,False,8066793
False,False,False,True,False,False,8066840
False,False,False,True,False,False,8066865
False,True,False,False,False,False,8067194
False,False,False,True,False,False,8067262
False,False,False,True,False,False,8067295
False,False,False,True,False,False,8067499
False,False,False,True,False,False,8067502
False,False,False,True,False,False,8067626
False,False,False,True,False,False,8067687
False,False,False,True,False,False,8067688
False,False,False,True,False,False,8067763
False,False,False,False,True,False,8067849
False,False,False,True,False,False,8068035
False,False,False,True,False,False,8068282
False,False,False,True,False,False,8069720
False,False,False,True,False,False,8069812
False,False,False,True,False,False,8070311
False,False,False,True,False,False,8070544
True,True,False,False,False,False,8070835
False,False,False,True,False,False,8070902
False,False,False,True,False,False,8071400
False,False,False,True,False,False,8071418
False,False,False,True,False,False,8071420
False,False,False,True,False,False,8071872
False,False,False,True,False,False,8071873
False,False,False,True,False,False,8071875
False,False,False,True,False,False,8071930
False,False,False,True,False,False,8072039
False,False,False,True,False,False,8072086
False,True,False,False,False,False,8073638
False,False,False,True,False,False,8073645
False,True,False,False,False,False,8074433
False,False,False,True,False,False,8074639
False,False,True,False,False,False,8074740
False,False,True,False,False,False,8074936
False,True,False,False,False,False,8075641
False,True,False,False,False,False,8075642
False,False,False,True,False,False,8075792
False,False,False,True,False,False,8075807
False,False,False,True,False,False,8076002
False,False,False,True,False,False,8076174
False,False,False,True,False,False,8076175
False,True,False,False,False,False,8076504
False,False,False,True,False,False,8076570
False,False,False,True,False,False,8076625
True,False,False,False,False,False,8076907
False,False,False,True,False,False,8077052
False,False,False,True,False,False,8077148
False,False,False,True,False,False,8079755
False,True,False,False,False,False,8080274
False,True,False,False,False,False,8080414
False,True,False,False,False,False,8080679
False,True,False,False,False,False,8080693
False,False,False,True,False,False,8080725
False,False,False,True,False,False,8080726
False,False,False,True,False,False,8080727
False,False,False,True,False,False,8080729
False,False,False,True,False,False,8080731
False,False,False,True,False,False,8080899
False,False,False,True,False,False,8080901
False,False,False,True,False,False,8080975
False,False,False,True,False,False,8081065
False,False,False,True,False,False,8081087
False,False,False,True,False,False,8081141
False,False,True,False,False,False,8082751
False,False,False,True,False,False,8082755
False,False,False,True,False,False,8082916
False,False,True,False,False,False,8082996
False,False,False,True,False,False,8083362
False,True,False,False,False,False,8083837
False,True,False,False,False,False,8083900
False,True,False,False,False,False,8083906
False,False,False,True,False,False,8083971
False,True,False,False,False,False,8084038
False,True,False,False,False,False,8084251
False,True,False,False,False,False,8084252
False,False,False,True,False,False,8084280
False,False,False,True,False,False,8084293
False,True,False,False,False,False,8084635
False,True,False,False,False,False,8084656
False,False,False,True,False,False,8084683
False,False,False,True,False,False,8084684
False,False,False,False,True,False,8084877
False,False,False,True,False,False,8085564
False,False,False,True,False,False,8087246
False,False,False,True,False,False,8087374
False,False,False,True,False,False,8087380
False,False,False,True,False,False,8088232
False,False,False,True,False,False,8088257
False,False,False,False,True,False,8088290
False,False,False,True,False,False,8088309
False,False,False,True,False,False,8088475
False,False,False,True,False,False,8088499
False,True,False,False,False,False,8088614
False,False,False,True,False,False,8088675
False,True,False,False,False,False,8088832
False,True,False,False,False,False,8088971
False,False,False,True,False,False,8088992
False,False,False,True,False,False,8088993
False,False,False,True,False,False,8089055
False,False,False,True,False,False,8089063
False,False,False,False,True,False,8089327
False,False,False,True,False,False,8089370
False,False,False,True,False,False,8090374
False,False,False,True,False,False,8091420
False,False,True,False,False,False,8091639
False,False,False,True,False,False,8091760
False,False,False,True,False,False,8092138
False,False,False,True,False,False,8092667
False,True,False,False,False,False,8092680
False,True,False,False,False,False,8092842
False,True,False,False,False,False,8093040
False,False,False,True,False,False,8093096
False,False,False,True,False,False,8093177
True,False,False,False,False,False,8093305
False,False,False,True,False,False,8093489
False,False,False,True,False,False,8093491
False,False,False,True,False,False,8093492
False,False,False,True,False,False,8093493
True,False,False,True,False,False,8093756
False,False,False,True,False,False,8093757
False,False,False,True,False,False,8093793
False,False,False,True,False,False,8093858
False,False,False,True,False,False,8094363
False,False,False,True,False,False,8095245
False,False,False,True,False,False,8096235
False,False,True,True,False,False,8096293
False,False,False,True,False,False,8096294
False,False,False,True,False,False,8096296
False,False,False,True,False,False,8096673
False,False,False,True,False,False,8096842
False,False,False,True,False,False,8097117
False,False,False,False,True,False,8097150
False,True,False,False,False,False,8097168
False,False,False,True,False,True,8097218
False,False,False,True,False,False,8097318
False,False,False,True,False,False,8097484
False,False,False,True,False,False,8097694
False,True,False,False,False,False,8097740
False,False,False,True,False,False,8097803
False,False,False,True,False,False,8097818
True,False,True,True,False,False,8097980
False,False,False,True,False,True,8099886
False,False,False,False,True,False,8099955
False,False,False,True,False,False,8100122
False,False,False,True,False,False,8100341
False,False,False,True,False,False,8100807
False,True,False,False,False,False,8100990
False,True,False,False,False,False,8100991
False,True,False,False,False,False,8100992
False,True,False,False,False,False,8101024
False,True,False,False,False,False,8101383
False,True,False,False,False,False,8101393
False,False,False,True,False,False,8101437
False,False,False,True,False,False,8101455
False,True,False,False,False,False,8101669
False,False,False,True,False,False,8101684
False,False,False,True,False,False,8101846
False,False,False,True,False,False,8101848
False,False,False,True,False,False,8101850
False,False,False,True,False,False,8101851
